Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
31-10-22,SPXW221031C03760000,262.43,0,253.6,260.2,0,0.2613,0.7116,0.0009,92,3760,SPXW221031P03760000,34.63,0,69.3,70.4,0,0.2616,-0.2869,0.0009,222
31-10-22,SPXW221031C03765000,285.91,0,249.7,256.3,0,0.2602,0.7072,0.0009,1,3765,SPXW221031P03765000,65.61,30.51,70.6,71.8,1,0.261,-0.2913,0.0009,7
31-10-22,SPXW221031C03770000,285.92,0,246,252.6,0,0.2595,0.7028,0.0009,10,3770,SPXW221031P03770000,48.41,0,72.1,73.1,0,0.2606,-0.2957,0.0009,36
31-10-22,SPXW221031C03775000,500.02,0,242.6,249.1,0,0.2584,0.6984,0.0009,36,3775,SPXW221031P03775000,76.78,40.28,73.4,74.4,86,0.2599,-0.3002,0.0009,699
31-10-22,SPXW221031C03780000,228.2,0,238.8,245.2,0,0.2582,0.6939,0.001,10,3780,SPXW221031P03780000,78.11,40.91,74.7,75.7,82,0.2591,-0.3047,0.001,78
31-10-22,SPXW221031C03785000,235.9,0,235.3,241.7,0,0.2577,0.6893,0.001,14,3785,SPXW221031P03785000,43.85,0,76,77.1,0,0.2584,-0.3092,0.001,90
31-10-22,SPXW221031C03790000,234.3,0,231.6,237.9,0,0.2567,0.6847,0.001,33,3790,SPXW221031P03790000,70.45,31.8,77.4,78.5,2,0.2578,-0.3138,0.001,201
31-10-22,SPXW221031C03795000,0,0,228.2,234.5,0,0.2558,0.68,0.001,0,3795,SPXW221031P03795000,65.1,25.7,78.8,79.8,1,0.257,-0.3185,0.001,170
31-10-22,SPXW221031C03800000,224.67,-131.48,224.5,230.7,6,0.2554,0.6753,0.001,326,3800,SPXW221031P03800000,82.4,42.2,80.1,81.2,848,0.2563,-0.3232,0.001,10045
31-10-22,SPXW221031C03805000,224.7,0,221,227.2,0,0.2547,0.6706,0.001,6,3805,SPXW221031P03805000,83.8,42.85,81.6,82.7,12,0.2556,-0.3279,0.001,100
31-10-22,SPXW221031C03810000,227.1,0,217.6,223.8,0,0.2543,0.6658,0.001,7,3810,SPXW221031P03810000,51.37,0,83,84.1,0,0.2548,-0.3327,0.001,31
31-10-22,SPXW221031C03815000,216,0,214,220.1,0,0.2533,0.661,0.001,6,3815,SPXW221031P03815000,70.52,28.02,84.5,85.6,2,0.2542,-0.3376,0.001,10
31-10-22,SPXW221031C03820000,242.35,-97,210.6,216.6,1,0.2527,0.6561,0.001,225,3820,SPXW221031P03820000,84.4,41.05,86,87.1,9,0.2535,-0.3424,0.001,249
31-10-22,SPXW221031C03825000,207.3,-127.85,207.1,213.1,1,0.2519,0.6512,0.001,18,3825,SPXW221031P03825000,80.79,36.64,87.5,88.7,28,0.2528,-0.3474,0.001,230
31-10-22,SPXW221031C03830000,204.8,0,203.9,209.8,0,0.251,0.6462,0.001,17,3830,SPXW221031P03830000,84.38,39.38,89,90.2,12,0.2521,-0.3523,0.001,79
31-10-22,SPXW221031C03835000,240.5,0,200.3,206.2,0,0.2505,0.6412,0.001,143,3835,SPXW221031P03835000,72.65,26.75,90.6,91.7,3,0.2513,-0.3574,0.001,16
31-10-22,SPXW221031C03840000,207.1,-115.65,197,202.8,1,0.2498,0.6361,0.001,90,3840,SPXW221031P03840000,95.45,48.7,92.2,93.3,60,0.2506,-0.3624,0.001,214
31-10-22,SPXW221031C03845000,233,0,193.8,199.5,0,0.2488,0.631,0.0011,24,3845,SPXW221031P03845000,66.1,18.45,93.7,94.9,1,0.2498,-0.3675,0.0011,48
31-10-22,SPXW221031C03850000,220.75,-93.95,192.8,195,1,0.2497,0.6259,0.0011,215,3850,SPXW221031P03850000,103.92,55.37,95.4,96.5,55,0.2492,-0.3727,0.0011,4256
31-10-22,SPXW221031C03855000,236.5,0,187,192.6,0,0.2476,0.6207,0.0011,6,3855,SPXW221031P03855000,48.49,0,97,98.2,0,0.2484,-0.3779,0.0011,24
31-10-22,SPXW221031C03860000,232.8,0,183.7,189.3,0,0.2468,0.6154,0.0011,44,3860,SPXW221031P03860000,71.47,21.07,98.7,99.9,10,0.2477,-0.3831,0.0011,66
31-10-22,SPXW221031C03865000,271.08,0,180.5,186,0,0.2462,0.6102,0.0011,6,3865,SPXW221031P03865000,96.5,45.15,100.4,101.6,16,0.247,-0.3884,0.0011,24
31-10-22,SPXW221031C03870000,225.6,0,177.3,182.7,0,0.2455,0.6048,0.0011,66,3870,SPXW221031P03870000,104.28,51.93,102.1,103.3,9,0.2463,-0.3937,0.0011,16
31-10-22,SPXW221031C03875000,298.7,0,174.2,179.6,0,0.245,0.5995,0.0011,122,3875,SPXW221031P03875000,115.06,61.71,103.9,105.1,15,0.2456,-0.3991,0.0011,1676
31-10-22,SPXW221031C03880000,203.4,-87.1,171,176.4,1,0.2437,0.5941,0.0011,44,3880,SPXW221031P03880000,89.13,34.78,105.6,106.9,3,0.2449,-0.4045,0.0011,41
31-10-22,SPXW221031C03885000,202.3,-84.3,168.7,172.9,1,0.244,0.5886,0.0011,0,3885,SPXW221031P03885000,89.4,34,107.4,108.7,1,0.2441,-0.4099,0.0011,31
31-10-22,SPXW221031C03890000,195.5,-87.2,164.7,170,2,0.2428,0.5831,0.0011,61,3890,SPXW221031P03890000,92.2,35.75,109.3,110.5,13,0.2434,-0.4154,0.0011,178
31-10-22,SPXW221031C03895000,191.6,-87.05,163.9,165.2,2,0.2426,0.5776,0.0011,7,3895,SPXW221031P03895000,106.75,49.25,111.1,112.4,24,0.2427,-0.4209,0.0011,47
31-10-22,SPXW221031C03900000,187.2,-87.65,160.8,162.1,4,0.2419,0.572,0.0011,430,3900,SPXW221031P03900000,115,56.45,113,114.2,540,0.2419,-0.4265,0.0011,6949
31-10-22,SPXW221031C03905000,191.5,-79.4,157.7,159,3,0.2411,0.5664,0.0011,10,3905,SPXW221031P03905000,92.5,32.85,114.9,116.1,20,0.2412,-0.4321,0.0011,14706
31-10-22,SPXW221031C03910000,185.5,-81.45,154.6,156,7,0.2404,0.5608,0.0012,70,3910,SPXW221031P03910000,98.96,38.16,116.8,118.1,2,0.2405,-0.4378,0.0012,45
31-10-22,SPXW221031C03915000,178.1,-85.1,151.6,153,2,0.2396,0.5551,0.0012,5,3915,SPXW221031P03915000,115.8,53.85,118.8,120,2,0.2398,-0.4435,0.0012,39
31-10-22,SPXW221031C03920000,177.1,-82.2,148.6,150,6,0.2389,0.5494,0.0012,34,3920,SPXW221031P03920000,124.45,61.4,120.7,122,17,0.239,-0.4492,0.0012,138
31-10-22,SPXW221031C03925000,169.7,-85.85,145.7,147,9,0.2382,0.5436,0.0012,387,3925,SPXW221031P03925000,103.38,39.18,122.7,124,10,0.2382,-0.455,0.0012,1031
31-10-22,SPXW221031C03930000,142,0,142.7,144,0,0.2374,0.5378,0.0012,12,3930,SPXW221031P03930000,112.92,61.55,124.8,126.1,4,0.2376,-0.4608,0.0012,50
31-10-22,SPXW221031C03935000,168.6,-79.25,139.8,141.1,2,0.2366,0.532,0.0012,15,3935,SPXW221031P03935000,108,41.35,126.8,128.1,1,0.2367,-0.4666,0.0012,15
31-10-22,SPXW221031C03940000,159.9,-84.3,136.9,138.2,7,0.2359,0.5261,0.0012,29,3940,SPXW221031P03940000,132.59,64.74,128.9,130.2,8,0.236,-0.4725,0.0012,686
31-10-22,SPXW221031C03945000,158.5,-81.9,134,135.4,2,0.2351,0.5202,0.0012,29,3945,SPXW221031P03945000,128.65,59.5,131,132.3,10,0.2352,-0.4784,0.0012,53
31-10-22,SPXW221031C03950000,132.5,-104.15,131.2,132.5,7,0.2344,0.5142,0.0012,635,3950,SPXW221031P03950000,134.92,64.57,133.2,134.5,1232,0.2346,-0.4843,0.0012,5454
31-10-22,SPXW221031C03955000,154.7,-78.35,128.4,129.7,3,0.2336,0.5082,0.0012,28,3955,SPXW221031P03955000,113.7,42.05,135.3,136.7,1,0.2338,-0.4903,0.0012,35
31-10-22,SPXW221031C03960000,126.7,-102.65,125.6,126.9,19,0.2328,0.5022,0.0012,38,3960,SPXW221031P03960000,133.4,60.45,137.5,138.9,7,0.233,-0.4963,0.0012,74
31-10-22,SPXW221031C03965000,120.6,-105.25,122.9,124.2,13,0.2321,0.4962,0.0012,52,3965,SPXW221031P03965000,116.97,42.67,139.8,141.1,10,0.2323,-0.5023,0.0012,30
31-10-22,SPXW221031C03970000,118.5,-103.7,120.2,121.4,71,0.2313,0.4901,0.0012,99,3970,SPXW221031P03970000,122.34,46.69,142,143.4,75,0.2316,-0.5084,0.0012,60
31-10-22,SPXW221031C03975000,115.9,-102.7,117.5,118.7,9,0.2305,0.484,0.0012,77,3975,SPXW221031P03975000,121.6,44.55,144.3,145.7,75,0.2308,-0.5145,0.0012,89
31-10-22,SPXW221031C03980000,112.4,-102.6,114.8,116.1,14,0.2298,0.4779,0.0012,630,3980,SPXW221031P03980000,150.3,71.85,146.6,148,5,0.23,-0.5206,0.0012,2390
31-10-22,SPXW221031C03985000,109,-102.45,112.2,113.4,18,0.229,0.4718,0.0012,11,3985,SPXW221031P03985000,149.3,69.45,148.7,150.8,5,0.2294,-0.5268,0.0012,89
31-10-22,SPXW221031C03990000,110.7,-97.2,109.6,110.8,9,0.2282,0.4656,0.0012,80,3990,SPXW221031P03990000,123.65,42.4,151.1,153.2,24,0.2287,-0.533,0.0012,39
31-10-22,SPXW221031C03995000,108.12,-96.28,107,108.3,1,0.2275,0.4594,0.0012,63,3995,SPXW221031P03995000,125.12,42.37,153.5,156.2,13,0.2285,-0.5392,0.0012,45
31-10-22,SPXW221031C04000000,105.7,-95.2,104.7,105.7,21,0.2269,0.4532,0.0012,1723,4000,SPXW221031P04000000,161.43,77.28,155.9,158,120,0.2271,-0.5454,0.0012,6377
31-10-22,SPXW221031C04005000,98.64,-98.76,102,103.2,5,0.226,0.4469,0.0012,23,4005,SPXW221031P04005000,163.86,78.11,158.4,160.5,80,0.2264,-0.5516,0.0012,120
31-10-22,SPXW221031C04010000,100.2,-93.8,99.5,100.8,11,0.2253,0.4406,0.0012,262,4010,SPXW221031P04010000,161.4,74.15,161,163.2,71,0.2259,-0.5579,0.0012,76
31-10-22,SPXW221031C04015000,119.7,-70.85,97.1,98.3,1,0.2245,0.4343,0.0012,29,4015,SPXW221031P04015000,101.4,0,163.5,165.8,0,0.2252,-0.5642,0.0012,39
31-10-22,SPXW221031C04020000,117,-70.15,94.7,95.9,2,0.2237,0.428,0.0012,110,4020,SPXW221031P04020000,148.81,58.46,164,169.8,14,0.2239,-0.5705,0.0012,129
31-10-22,SPXW221031C04025000,93.7,-90.1,92.3,93.5,6,0.2229,0.4217,0.0012,54,4025,SPXW221031P04025000,171.68,79.73,166.6,172.5,32,0.2232,-0.5768,0.0012,426
31-10-22,SPXW221031C04030000,91.2,-89.2,90,91.2,71,0.2223,0.4154,0.0012,107,4030,SPXW221031P04030000,175.53,81.88,169.2,175.2,12,0.2225,-0.5832,0.0012,220
31-10-22,SPXW221031C04035000,109.1,-68,87.7,88.9,1,0.2215,0.409,0.0012,45,4035,SPXW221031P04035000,140.7,45.45,171.7,177.7,1,0.2214,-0.5895,0.0012,8
31-10-22,SPXW221031C04040000,86.8,-87,85.4,86.6,38,0.2207,0.4027,0.0012,102,4040,SPXW221031P04040000,94.6,0,174.5,180.6,0,0.221,-0.5959,0.0012,168
31-10-22,SPXW221031C04045000,172.3,0,83.2,84.4,0,0.2201,0.3963,0.0012,53,4045,SPXW221031P04045000,155.5,56.8,177.3,183.4,3,0.2204,-0.6022,0.0012,62
31-10-22,SPXW221031C04050000,98.4,-68.9,81.2,82.1,14,0.2194,0.3899,0.0012,878,4050,SPXW221031P04050000,184.6,84.15,180,186.2,10,0.2196,-0.6086,0.0012,4993
31-10-22,SPXW221031C04055000,89.4,-74.7,78.8,80,1,0.2186,0.3836,0.0012,43,4055,SPXW221031P04055000,160.1,57.95,182.8,189.1,1,0.2189,-0.615,0.0012,37
31-10-22,SPXW221031C04060000,78.1,-82.8,76.7,77.8,3,0.2178,0.3772,0.0012,76,4060,SPXW221031P04060000,163.8,59.8,185.5,191.8,6,0.2185,-0.6214,0.0012,74
31-10-22,SPXW221031C04065000,94.68,-63.12,74.6,75.7,2,0.2171,0.3708,0.0012,68,4065,SPXW221031P04065000,163.41,57.56,188.3,194.7,5,0.2178,-0.6277,0.0012,44
31-10-22,SPXW221031C04070000,101.6,-53.05,72.6,73.7,1,0.2165,0.3644,0.0012,45,4070,SPXW221031P04070000,159.1,51.4,191.4,197.9,1,0.2169,-0.6341,0.0012,54
31-10-22,SPXW221031C04075000,71.8,-79.8,70.7,71.6,3,0.2158,0.3581,0.0012,2558,4075,SPXW221031P04075000,187.27,77.72,194.3,200.9,9,0.2162,-0.6405,0.0012,235
31-10-22,SPXW221031C04080000,89.1,-59.4,68.6,69.7,2,0.2151,0.3517,0.0012,121,4080,SPXW221031P04080000,171.7,60.2,197.1,203.7,3,0.2158,-0.6468,0.0012,47
31-10-22,SPXW221031C04085000,67.9,-77.55,66.5,67.7,20,0.2142,0.3454,0.0012,42,4085,SPXW221031P04085000,159.8,46.35,200.3,207,8,0.2149,-0.6532,0.0012,18
31-10-22,SPXW221031C04090000,66,-76.45,64.7,65.8,4,0.2136,0.339,0.0012,109,4090,SPXW221031P04090000,168.48,53.08,203.3,210.1,3,0.2142,-0.6595,0.0012,34
31-10-22,SPXW221031C04095000,79.91,-59.59,62.7,63.9,15,0.2128,0.3327,0.0012,34,4095,SPXW221031P04095000,118.05,0,206.2,213,0,0.2139,-0.6658,0.0012,41
31-10-22,SPXW221031C04100000,62.15,-74.4,60.9,62.1,36,0.2122,0.3264,0.0012,1034,4100,SPXW221031P04100000,220.02,100.57,209.5,216.4,147,0.2129,-0.6721,0.0012,1588
31-10-22,SPXW221031C04105000,133.3,0,59.2,60.2,0,0.2116,0.3202,0.0012,68,4105,SPXW221031P04105000,159.2,37.7,212.5,219.4,5,0.2126,-0.6784,0.0012,35
31-10-22,SPXW221031C04110000,58.7,-72.05,57.3,58.5,11,0.2109,0.3139,0.0012,165,4110,SPXW221031P04110000,190.31,66.71,215.8,222.8,1,0.2116,-0.6846,0.0012,58
31-10-22,SPXW221031C04115000,57,-70.9,55.6,56.7,2,0.2102,0.3077,0.0012,32,4115,SPXW221031P04115000,126.8,0,219,226.1,0,0.2109,-0.6908,0.0012,55
31-10-22,SPXW221031C04120000,55.3,-69.8,53.9,55,8,0.2096,0.3015,0.0012,365,4120,SPXW221031P04120000,125.97,0,222.3,229.5,0,0.2104,-0.697,0.0012,40
31-10-22,SPXW221031C04125000,65.97,-56.33,52.3,53.4,4,0.209,0.2954,0.0012,123,4125,SPXW221031P04125000,131.1,0,225.4,232.6,0,0.2094,-0.7032,0.0012,344
31-10-22,SPXW221031C04130000,57.58,-61.97,50.6,51.8,42,0.2083,0.2892,0.0011,87,4130,SPXW221031P04130000,147.3,0,228.7,236,0,0.2088,-0.7093,0.0011,66
31-10-22,SPXW221031C04135000,50.57,-66.23,49.1,50.2,46,0.2078,0.2832,0.0011,97,4135,SPXW221031P04135000,266,0,232.1,239.5,0,0.2089,-0.7154,0.0011,27
31-10-22,SPXW221031C04140000,62,-52.15,47.5,48.6,2,0.2071,0.2772,0.0011,92,4140,SPXW221031P04140000,143.9,0,235.6,243.1,0,0.208,-0.7214,0.0011,37
31-10-22,SPXW221031C04145000,60.2,-51.3,46,47.1,1,0.2066,0.2712,0.0011,43,4145,SPXW221031P04145000,269.55,0,239.1,246.6,0,0.2074,-0.7274,0.0011,51
31-10-22,SPXW221031C04150000,45.75,-63.1,44.5,45.6,59,0.206,0.2652,0.0011,1563,4150,SPXW221031P04150000,216.28,74.68,242.5,250.1,9,0.2068,-0.7333,0.0011,792
31-10-22,SPXW221031C04155000,58.1,-48.2,43.1,44.2,15,0.2055,0.2594,0.0011,51,4155,SPXW221031P04155000,221.11,0,246,253.7,0,0.2063,-0.7392,0.0011,36
31-10-22,SPXW221031C04160000,56.33,-47.42,41.7,42.8,1,0.2048,0.2535,0.0011,141,4160,SPXW221031P04160000,153.2,0,249.6,257.3,0,0.2058,-0.745,0.0011,241
31-10-22,SPXW221031C04165000,55,-46.25,40.3,41.4,18,0.2043,0.2478,0.0011,33,4165,SPXW221031P04165000,150.1,0,253.2,261,0,0.2054,-0.7508,0.0011,22
31-10-22,SPXW221031C04170000,52.5,-46.25,39,40,1,0.2038,0.2421,0.0011,178,4170,SPXW221031P04170000,271.82,120.42,256.6,264.5,20,0.2044,-0.7565,0.0011,168
31-10-22,SPXW221031C04175000,49.76,-46.54,37.7,38.7,19,0.2032,0.2364,0.0011,104,4175,SPXW221031P04175000,276.35,122.4,260.2,268.2,20,0.2048,-0.7621,0.0011,297
31-10-22,SPXW221031C04180000,48.16,-45.74,36.4,37.5,121,0.2028,0.2309,0.001,170,4180,SPXW221031P04180000,300.89,0,264.1,272.1,0,0.2038,-0.7677,0.001,42
31-10-22,SPXW221031C04185000,38.15,-53.4,35.2,36.2,1,0.2022,0.2254,0.001,35,4185,SPXW221031P04185000,265.9,0,267.8,275.9,0,0.2033,-0.7732,0.001,18
31-10-22,SPXW221031C04190000,89.6,0,34,35,0,0.2018,0.2199,0.001,745,4190,SPXW221031P04190000,253.55,91.75,271.3,279.5,1,0.2023,-0.7786,0.001,112
31-10-22,SPXW221031C04195000,85,0,32.9,33.8,0,0.2013,0.2146,0.001,73,4195,SPXW221031P04195000,292.55,128.1,275.1,283.4,20,0.202,-0.784,0.001,17
31-10-22,SPXW221031C04200000,32.89,-51.76,31.7,32.7,25,0.2008,0.2093,0.001,3342,4200,SPXW221031P04200000,296.21,128.96,279.1,287.4,24,0.2019,-0.7892,0.001,209
31-10-22,SPXW221031C04205000,49.5,-32.95,30.6,31.6,7,0.2004,0.2041,0.001,51,4205,SPXW221031P04205000,193.1,0,282.9,291.3,0,0.2014,-0.7944,0.001,32
31-10-22,SPXW221031C04210000,36.75,-43.5,29.6,30.5,3,0.2,0.199,0.001,192,4210,SPXW221031P04210000,244.6,0,286.8,295.3,0,0.2011,-0.7996,0.001,33
31-10-22,SPXW221031C04215000,30.98,-47.17,28.5,29.5,2,0.1995,0.1939,0.001,108,4215,SPXW221031P04215000,142.1,0,290.5,299,0,0.2001,-0.8046,0.001,60
31-10-22,SPXW221031C04220000,45,-31.05,27.5,28.5,8,0.1992,0.189,0.001,222,4220,SPXW221031P04220000,266.5,0,294.4,303,0,0.2009,-0.8096,0.001,206
31-10-22,SPXW221031C04225000,31.3,-42.65,26.5,27.5,11,0.1987,0.1841,0.0009,115,4225,SPXW221031P04225000,283.73,102.33,298.6,307.3,15,0.1999,-0.8145,0.0009,209
31-10-22,SPXW221031C04230000,72,0,25.6,26.5,0,0.1983,0.1793,0.0009,212,4230,SPXW221031P04230000,308.28,0,302.6,311.3,0,0.1995,-0.8193,0.0009,139
31-10-22,SPXW221031C04235000,68,0,24.7,25.6,0,0.198,0.1746,0.0009,18,4235,SPXW221031P04235000,276.2,0,306.6,315.4,0,0.1991,-0.824,0.0009,95
31-10-22,SPXW221031C04240000,27.54,-40.41,23.8,24.7,4,0.1976,0.1699,0.0009,88,4240,SPXW221031P04240000,183.8,0,310.7,319.6,0,0.1989,-0.8286,0.0009,50
31-10-22,SPXW221031C04245000,66.4,0,22.9,23.8,0,0.1971,0.1654,0.0009,26,4245,SPXW221031P04245000,187.6,0,314.8,323.7,0,0.1986,-0.8332,0.0009,22
31-10-22,SPXW221031C04250000,21.87,-42,22.1,23,21,0.1969,0.1609,0.0009,2843,4250,SPXW221031P04250000,189.2,0,318.7,327.7,0,0.1977,-0.8376,0.0009,110
31-10-22,SPXW221031C04255000,23.26,-39.09,21.3,22.2,3,0.1966,0.1565,0.0008,29,4255,SPXW221031P04255000,334.35,0,323,332.1,0,0.1979,-0.842,0.0008,44
31-10-22,SPXW221031C04260000,25.5,-35.05,20.5,21.4,16,0.1962,0.1522,0.0008,102,4260,SPXW221031P04260000,295.16,0,327,336.1,0,0.1971,-0.8463,0.0008,31
31-10-22,SPXW221031C04265000,19.57,-39.18,19.8,20.6,12,0.196,0.148,0.0008,56,4265,SPXW221031P04265000,304.59,0,331.2,340.3,0,0.1981,-0.8506,0.0008,18
31-10-22,SPXW221031C04270000,25.33,-31.72,19,19.9,25,0.1956,0.1439,0.0008,93,4270,SPXW221031P04270000,346.75,0,335.6,344.8,0,0.1971,-0.8547,0.0008,77
31-10-22,SPXW221031C04275000,19.03,-36.32,18.4,19.1,24,0.1954,0.1398,0.0008,606,4275,SPXW221031P04275000,317.97,0,339.8,349.1,0,0.1968,-0.8587,0.0008,43
31-10-22,SPXW221031C04280000,22.5,-31.15,17.7,18.4,11,0.195,0.1358,0.0008,124,4280,SPXW221031P04280000,223.5,0,343.9,353.2,0,0.196,-0.8627,0.0008,79
31-10-22,SPXW221031C04285000,23.4,-28.65,17,17.7,1,0.1946,0.132,0.0008,80,4285,SPXW221031P04285000,145,0,348.4,357.7,0,0.1963,-0.8666,0.0008,33
31-10-22,SPXW221031C04290000,19.6,-30.85,16.4,17.1,2,0.1945,0.1282,0.0008,65,4290,SPXW221031P04290000,340.15,117.65,352.5,361.9,5,0.1955,-0.8704,0.0008,26
31-10-22,SPXW221031C04295000,20,-28.95,15.8,16.5,13,0.1944,0.1244,0.0007,53,4295,SPXW221031P04295000,331.1,105.05,357,366.4,12,0.1958,-0.8741,0.0007,75
31-10-22,SPXW221031C04300000,15.78,-31.62,15.2,15.8,381,0.194,0.1208,0.0007,2352,4300,SPXW221031P04300000,348.65,119.15,361.4,371,5,0.196,-0.8778,0.0007,192
31-10-22,SPXW221031C04305000,32.62,0,14.6,15.3,0,0.1938,0.1172,0.0007,20,4305,SPXW221031P04305000,161,0,365.8,375.4,0,0.1958,-0.8813,0.0007,39
31-10-22,SPXW221031C04310000,19.4,-25.1,14.1,14.7,15,0.1936,0.1137,0.0007,80,4310,SPXW221031P04310000,388.86,0,370.2,379.9,0,0.1958,-0.8848,0.0007,109
31-10-22,SPXW221031C04315000,15,-28.1,13.5,14.2,4,0.1934,0.1103,0.0007,19,4315,SPXW221031P04315000,254,0,375,384.3,0,0.1962,-0.8882,0.0007,18
31-10-22,SPXW221031C04320000,32.5,0,13,13.7,0,0.1933,0.107,0.0007,629,4320,SPXW221031P04320000,308.3,0,379.4,388.8,0,0.1961,-0.8915,0.0007,30
31-10-22,SPXW221031C04325000,13.08,-27.27,12.5,13.1,44,0.1929,0.1038,0.0006,542,4325,SPXW221031P04325000,324.56,0,383.5,393.3,0,0.1953,-0.8948,0.0006,56
31-10-22,SPXW221031C04330000,15.35,-23.7,12,12.7,1,0.1929,0.1006,0.0006,138,4330,SPXW221031P04330000,411.62,160.62,388,397.8,1,0.1952,-0.898,0.0006,54
31-10-22,SPXW221031C04335000,29.38,0,11.6,12.2,0,0.1928,0.0975,0.0006,8,4335,SPXW221031P04335000,432.37,0,392.5,402.4,0,0.1953,-0.901,0.0006,53
31-10-22,SPXW221031C04340000,19.8,-16.75,11.1,11.7,14,0.1924,0.0945,0.0006,14698,4340,SPXW221031P04340000,337.06,0,397,406.9,0,0.1951,-0.9041,0.0006,38
31-10-22,SPXW221031C04345000,18.5,-16.85,10.7,11.3,6,0.1924,0.0915,0.0006,585,4345,SPXW221031P04345000,175,0,402,411.5,0,0.1961,-0.907,0.0006,5
31-10-22,SPXW221031C04350000,11.25,-22.9,10.3,10.9,17,0.1924,0.0887,0.0006,639,4350,SPXW221031P04350000,422.72,0,406.1,416.1,0,0.1951,-0.9099,0.0006,55
31-10-22,SPXW221031C04355000,10.78,0,9.9,10.5,0,0.1922,0.0858,0.0006,26,4355,SPXW221031P04355000,0,0,410.4,420.5,0,0.1941,-0.9127,0.0006,0
31-10-22,SPXW221031C04360000,9.7,-22.2,9.5,10.1,42,0.1921,0.0831,0.0006,117,4360,SPXW221031P04360000,352.44,0,415.4,425.3,0,0.1954,-0.9154,0.0006,15
31-10-22,SPXW221031C04365000,13.15,-17.65,9.1,9.7,2,0.1918,0.0804,0.0005,128,4365,SPXW221031P04365000,0,0,419.8,429.9,0,0.1949,-0.9181,0.0005,0
31-10-22,SPXW221031C04370000,9.35,-20.4,8.8,9.3,32,0.1918,0.0778,0.0005,64,4370,SPXW221031P04370000,446.18,0,424.7,434.6,0,0.1958,-0.9207,0.0005,14
31-10-22,SPXW221031C04375000,8.95,-19.75,8.4,9,54,0.1917,0.0753,0.0005,1229,4375,SPXW221031P04375000,262.31,0,429,439.2,0,0.1949,-0.9232,0.0005,31
31-10-22,SPXW221031C04380000,11.75,-16,8.1,8.6,21,0.1915,0.0729,0.0005,73,4380,SPXW221031P04380000,455.48,0,433.9,443.9,0,0.1957,-0.9257,0.0005,15
31-10-22,SPXW221031C04385000,10.92,-15.88,7.8,8.3,21,0.1915,0.0705,0.0005,79,4385,SPXW221031P04385000,0,0,438.3,448.6,0,0.1952,-0.9281,0.0005,0
31-10-22,SPXW221031C04390000,24.4,0,7.5,8,0,0.1915,0.0681,0.0005,100,4390,SPXW221031P04390000,339.36,0,442.9,453,0,0.1943,-0.9304,0.0005,14
31-10-22,SPXW221031C04395000,8.5,0,7.2,7.7,0,0.1914,0.0659,0.0005,24,4395,SPXW221031P04395000,199.3,0,447.6,458,0,0.1953,-0.9327,0.0005,13
31-10-22,SPXW221031C04400000,7,-17.1,6.9,7.4,76,0.1913,0.0637,0.0005,1326,4400,SPXW221031P04400000,342.95,0,452.2,462.5,0,0.1946,-0.9349,0.0005,62
31-10-22,SPXW221031C04405000,9.25,-13.95,6.6,7.1,1,0.1911,0.0615,0.0004,177,4405,SPXW221031P04405000,214.5,0,457,467.4,0,0.1954,-0.937,0.0004,1
31-10-22,SPXW221031C04410000,7.47,-14.93,6.3,6.9,7,0.1911,0.0594,0.0004,705,4410,SPXW221031P04410000,202.9,0,461.9,471.9,0,0.1954,-0.9391,0.0004,16
31-10-22,SPXW221031C04415000,7.8,0,6.1,6.6,0,0.1911,0.0574,0.0004,14,4415,SPXW221031P04415000,233.1,0,466.4,476.9,0,0.1957,-0.9411,0.0004,6
31-10-22,SPXW221031C04420000,6.35,-14.45,5.8,6.3,2,0.1908,0.0555,0.0004,54,4420,SPXW221031P04420000,388.43,0,471.5,481.4,0,0.1962,-0.9431,0.0004,5
31-10-22,SPXW221031C04425000,5.75,-14.3,5.6,6.1,11,0.191,0.0536,0.0004,108,4425,SPXW221031P04425000,363.49,0,475.9,486.4,0,0.1961,-0.945,0.0004,59
31-10-22,SPXW221031C04430000,19.43,0,5.4,5.9,0,0.1911,0.0517,0.0004,69,4430,SPXW221031P04430000,270.5,0,481.1,491.1,0,0.1974,-0.9468,0.0004,17
31-10-22,SPXW221031C04435000,8.26,0,5.2,5.7,0,0.1912,0.0499,0.0004,33,4435,SPXW221031P04435000,217.2,0,485.4,495.9,0,0.1963,-0.9486,0.0004,18
31-10-22,SPXW221031C04440000,7.25,-10.65,4.9,5.4,1,0.1906,0.0482,0.0004,1157,4440,SPXW221031P04440000,220.8,0,490.2,500.7,0,0.1966,-0.9504,0.0004,11
31-10-22,SPXW221031C04445000,8.25,-9,4.7,5.2,1,0.1906,0.0465,0.0004,7,4445,SPXW221031P04445000,220.6,0,494.9,505.5,0,0.1966,-0.952,0.0004,18
31-10-22,SPXW221031C04450000,4.7,-11.9,4.6,5,9,0.191,0.0449,0.0004,2307,4450,SPXW221031P04450000,224.1,0,499.7,510.1,0,0.1983,-0.9537,0.0004,15
31-10-22,SPXW221031C04455000,6.95,0,4.4,4.8,0,0.1908,0.0433,0.0003,107,4455,SPXW221031P04455000,230.4,0,504.5,515.1,0,0.1972,-0.9552,0.0003,12
